id,name,风格,风格_multi,风格_证据,风格_关键词,产品,产品_multi,产品_证据,产品_关键词,工艺,工艺_multi,工艺_证据,工艺_关键词,风味,风味_multi,风味_证据,风味_关键词,经营,经营_multi,经营_证据,经营_关键词,价格带,价格_置信,区,商圈,评分,评论数,外卖,团购,分店数,菜品摘要,brand_product,conflict
k8Gz8rs2oWZqJN6Y,Soonsoo韩国精品炸鸡(正弘城店),韩式,False,C:品牌映射,brand:Soonsoo,整鸡/大单品,False,C:品牌映射,brand:Soonsoo,裹粉炸,False,C:品牌映射,brand:Soonsoo,原味+香辣+蒜香+甜辣,True,C:品牌映射,brand:Soonsoo,堂食+外带,False,C:品牌映射,brand:Soonsoo,30-50,A,金水区,正弘中心,口味:4.4 环境:4.4 服务:4.4,520,1,1,0,黄金蒜蓉_青阳美乃滋_苹果杏仁炸鸡_薯格拼盘_松松原味炸鸡_蜂蜜脆皮炸鸡_松松炸年糕_泡萝卜_超辣Hot炸鸡_干烹蒜香炸鸡,,
Ha50laEBihoLcHbE,叫了只炸鸡(升龙汇金店),中式,False,C:品牌映射,brand:叫了只,鸡翅+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:叫了只,生炸/现炸,False,C:品牌映射,brand:叫了只,原味,False,C:品牌映射,brand:叫了只,外卖型,False,C:品牌映射,brand:叫了只,20-30,A,惠济区,升龙汇金广场,口味:3.5 环境:3.5 服务:3.5,17,1,1,0,香辣调料包_红豆派_香脆鸡米花_翅根一箩筐_沙拉酱_哈尔滨啤酒_香辣包_千岛酱_抓住炸鸡的小腿_上校炸鸡块,,
H36KdfV4iFpPHQa9,嘬手指烙馍卷面筋·烧烤(升龙汇金店),Unknown,False,D:无证据,,整鸡/大单品,True,A:菜品直接证据,烤鸡;鸡柳;鸡脖,烤炸复合,False,A:菜品直接证据,烤鸡,香辣+甜辣,True,A:菜品直接证据,麻辣;芝士,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,30-50,A,惠济区,升龙汇金广场,口味:3.5 环境:3.5 服务:3.5,9,1,1,0,酥肉手把_麻辣虾尾_拉丝芝士棒_碳烤猪皮串_油炸小酥肉_美味棒棒鸡_金丝鸡柳_川香双鱼鸡柳_鲜菇肉丁_烤鱿鱼手把串,,
H3liY0tWLiheWQxs,多美士炸鸡汉堡(柳林路店),美式/西式,False,C:品牌映射,brand:多美士,鸡腿+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:多美士,裹粉炸,False,C:品牌映射,brand:多美士,香辣+甜辣+黑胡椒+酸甜,True,C:品牌映射,brand:多美士,外卖型,False,C:品牌映射,brand:多美士,15-20,A,金水区,柳林刘庄,,4,1,1,0,招牌安格斯芝士牛肉堡_德式黑椒纯肉肠_黑金菠萝芝士牛肉堡_安格斯牛肉堡煎蛋柠香可乐_香辣鸡腿堡柠香雪碧_黑金菠萝牛肉上校鸡块_下午茶小食盒_手心里的堡情侣餐_芝,,
EUe8cUdGghT7bGGo,炸鸡汉堡饮料,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,中牟县,水岸鑫城,,,,,0,,,
H5isn9D3GyI9TTCg,老西郊大鸡腿(淮河路店),Unknown,False,D:无证据,,整鸡/大单品+鸡腿+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,大鸡;鸡腿;鸡米花,Unknown,False,D:无证据,,Unknown,False,D:无证据,,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,10-15,A,二七区,升龙广场,口味:3.9 环境:3.9 服务:3.9,15,1,1,0,大鸡腿_琵琶腿_鸡米花_不mai鸡腿鸡腿,,
H41FG23O98J3HOBK,马小帅·生炸鸡架,Unknown,False,D:无证据,,鸡腿+鸡架/锁骨/叉骨+鸡脖/其他部位,True,A:菜品直接证据,鸡腿;鸡架;鸡胗,生炸/现炸,False,A:菜品直接证据,生炸,酸甜,False,A:菜品直接证据,甘梅,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,10-15,A,巩义市,回郭镇,口味:3.4 环境:3.4 服务:3.4,3,1,1,0,招牌生炸鸡架_甘梅地瓜_生炸鸡腿肉_生炸鸡叉骨_生炸鸡胗_老式鸡叉骨_生炸龙脆骨,,
G5okbyipa7IEPvbs,工人路炸鸡(光合店),Unknown,False,D:无证据,,鸡腿,True,A:菜品直接证据,鸡腿;鸡翅;鸡架;鸡皮,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含团购,False,B:团购字段,1,20-30,A,中原区,嘉锦酒店,口味:4.1 环境:4.1 服务:4.1,518,,1,0,,,
l4B9qmVBzdOuD1hy,阿冠家烤串(荥阳店),地方特色,False,A:菜品直接证据,东北,Unknown,False,D:无证据,,Unknown,False,D:无证据,,蒜香,False,A:菜品直接证据,蒜,含团购,False,B:团购字段,1,Unknown,D,荥阳市,吾悦广场,口味:3.4 环境:3.4 服务:3.4,1,,1,0,丸子汤_特色烤肥肠_馄饨_烤豆腐卷_烤榴莲_面筋_老式鸡蛋汤_炸平菇_烤肥扇贝_烤小黄鱼,,
HaaIebXaQe0a66Ow,蜜哆哆韩式炸鸡(荥泽大道店),中式,False,C:品牌映射,brand:哆哆,鸡排,False,C:品牌映射,brand:哆哆,裹粉炸,False,C:品牌映射,brand:哆哆,原味,False,C:品牌映射,brand:哆哆,档口/摊位,False,C:品牌映射,brand:哆哆,20-30,A,荥阳市,吾悦广场,口味:3.4 环境:3.4 服务:3.4,4,1,,0,韩式无骨香酥鸡_鱿米花_泡菜饺子_景田,,
k65FPRTwYFkiIQN6,佳兴鸡排,Unknown,False,D:无证据,,鸡排,False,C:店名推断,鸡排,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,巩义市,回郭镇,,,1,,0,,,
k4p52SsVKBqKMWGR,张屯屯开花鸡腿(和昌店),中式,False,C:品牌映射,brand:张屯屯,鸡排+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:张屯屯,生炸/现炸,False,C:品牌映射,brand:张屯屯,原味,False,C:品牌映射,brand:张屯屯,档口/摊位,False,C:品牌映射,brand:张屯屯,10-15,A,上街区,和昌都汇广场,口味:3.4 环境:3.4 服务:3.4,1,1,1,0,糖心爆浆糍粑_囤囤鸡排_手工鲜切鸡柳_海苔鸡柳_焦香鸡叉骨_炸鸡锅包肉_招牌鸡块_冰镇乌梅汁_爆香生炸鸡架_牛奶雪花酪,,
l4OhzFS20jjlxtfP,玛吉茶·韩国炸鸡,中式,False,A:菜品直接证据,中式,鸡翅,False,A:菜品直接证据,翅尖,Unknown,False,D:无证据,,香辣+黑胡椒+酸甜,True,A:菜品直接证据,麻辣;黑胡椒;甘梅,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,10-15,A,上街区,和昌都汇广场,,,1,1,0,九宫格炸鸡_元气煎蛋_绝搭炸年糕_中式麻辣翅尖_仙贝_营养煎蛋_营养玉米粒_黑胡椒_甘梅_酥酥无骨腿肉,,
l9XEcSFVe7kQhuT3,鲜啤福鹿家(上街明珠公馆店),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,酸甜,False,A:菜品直接证据,酸甜,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,15-20,A,上街区,和昌都汇广场,口味:3.9 环境:3.9 服务:3.9,9,1,1,0,酸甜百香果_青苹果接骨木西打_茉莉青提小麦_二手玫莓_茉莉青提_福鹿鲜啤_明前龙井_明前红茶_信阳毛尖小麦_三颗野草莓,,
H9jbUQDBA97RO0Ub,Kim Min HEE 韩式炸鸡(荥阳吾悦广场店),韩式,False,A:菜品直接证据,韩式,鸡块/鸡米花/鸡柳,False,A:菜品直接证据,鸡块,裹粉炸,False,A:菜品直接证据,芝士粉,蒜香+甜辣+酱香,True,A:菜品直接证据,麻辣;蒜香;芝士;酱料,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,15-20,A,荥阳市,吾悦广场,口味:3.7 环境:3.7 服务:3.7,7,1,1,0,无骨鸡块_炸鸡零食拼盘_韩式酱料_拉丝雪花芝士丸子_单人可乐特惠_蒜香酱油,,
l1v06i7SNCkA7qRj,烤余烤串,Unknown,False,D:无证据,,Unknown,False,D:无证据,,裹粉炸,False,A:菜品直接证据,脆皮,黑胡椒,False,A:菜品直接证据,黑椒,含团购,False,B:团购字段,1,Unknown,D,荥阳市,吾悦广场,,,,1,0,黑椒大肉串_牛肉手把串_脆皮烧饼_风车薯塔,,
k3zLpgf1OCvyrwwQ,熊家无二·韩式炸鸡&部队火锅(荥阳吾悦广场店),韩式,False,C:品牌映射,brand:熊家,鸡翅,False,C:品牌映射,brand:熊家,裹粉炸,False,C:品牌映射,brand:熊家,原味+香辣+甜辣,True,C:品牌映射,brand:熊家,外卖型,False,C:品牌映射,brand:熊家,20-30,A,荥阳市,吾悦广场,口味:3.9 环境:3.9 服务:3.9,70,1,1,0,石板豆腐_芝士玉米_泡菜五花肉_传统海苔拌饭_九宫格炸鸡_炸鸡拌饭_热辣火鸡面_经典炸酱面_延边大冷面_经典部队火锅,,
itwQKaRT97Ia9Mke,饭七七韩国炸鸡(橡树玫瑰城店),韩式,False,A:菜品直接证据,韩式,鸡块/鸡米花/鸡柳,False,A:菜品直接证据,无骨炸鸡,Unknown,False,D:无证据,,香辣,False,A:菜品直接证据,辣,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,10-15,A,管城回族区,橡树玫瑰城,口味:3.7 环境:3.7 服务:3.7,2,1,1,0,韩式无骨炸鸡_无骨腿肉_泡菜酸辣粉,,
k2peSaZVMSy1eWFK,串姐(阳光城5号院店),Unknown,False,D:无证据,,鸡腿+鸡脖/其他部位,True,A:菜品直接证据,鸡腿;鸡心,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含团购,False,B:团购字段,1,<10,A,管城回族区,橡树玫瑰城,,5,,1,0,煎饼_鱼豆腐_鸡心_鸡腿肉_骨肉相连,,
EcsJyTxBXySvWQTd,大脸经典鸡排(财经学院店),日式,False,A:菜品直接证据,日式,整鸡/大单品+鸡排+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,大鸡;鸡排;鸡块,Unknown,False,D:无证据,,原味+酸甜,True,A:菜品直接证据,原味;蜂蜜;黑胡椒;橙;芥末,含团购,False,B:团购字段,1,10-15,A,金水区,正弘中心,口味:3.7 环境:3.6 服务:3.7,331,,1,0,柳橙味炒酸奶_鸡块_全家福_骨肉相连_香酥牛肉堡_盐酥鸡_日式墨鱼派_大脸香肠_大脸薯_大鸡排原味,,
l28SJx6eSMnjMan0,延庆观炸鸡(正弘城店),中式,False,C:品牌映射,brand:延庆观,整鸡/大单品+鸡腿+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:延庆观,卤炸,False,C:品牌映射,brand:延庆观,原味,False,C:品牌映射,brand:延庆观,档口/摊位,False,C:品牌映射,brand:延庆观,15-20,A,金水区,正弘中心,口味:3.9 环境:3.9 服务:3.9,46,1,1,0,延庆观鸡叉骨_秘制炸全鸡_延庆观琵琶腿_脆骨肉_延庆观鸡米花_秘制叉骨_香酥琵琶骨,,
H2UrGoMXuO8K5Kg5,大邢炸鸡(正弘城店),Unknown,False,D:无证据,,鸡腿+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,鸡腿;鸡柳,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含团购,False,B:团购字段,1,15-20,A,金水区,正弘中心,,,,1,0,超值雪花鸡柳_夏威夷软欧鸡腿堡_薯条_鸡腿堡,,
G9fKyQEJydbCoVCH,黎太院韩式炸鸡(正弘城店),韩式,False,C:品牌映射,brand:黎太院,整鸡/大单品+鸡翅,True,C:品牌映射,brand:黎太院,裹粉炸,False,C:品牌映射,brand:黎太院,香辣+酱香,True,C:品牌映射,brand:黎太院,堂食+外带,False,C:品牌映射,brand:黎太院,30-50,A,金水区,正弘中心,口味:3.8 环境:3.8 服务:3.8,39,1,1,0,酱料口味自选可拼盘_爆辣韩式火鸡面酥酥糯糯年糕_酥酥糯糯年糕_嫩脆小翅根_爆辣韩式火鸡面_脆皮全鸡,,
H17jNQGYu5sfpv5D,呆呆炸鸡(东风路店),Unknown,False,D:无证据,,鸡腿+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,大鸡;鸡腿;翅根;鸡排;鸡叉骨;鸡块,裹粉炸,False,A:菜品直接证据,脆皮,黑胡椒+酸甜,True,A:菜品直接证据,孜然;黑胡椒;甘梅,含外卖,False,B:外卖字段,1,<10,A,金水区,正弘中心,口味:3.5 环境:3.6 服务:3.6,5,1,,0,手枪腿_纯肉肠_甘梅粉面_黑胡椒粉_无骨鸡柳_炸鸡腿肉_炸龙骨脆,,
k4UlbTJcHYStpLiu,满巍明生炸鸡架(正弘城店),中式,False,C:品牌映射,brand:满巍明,鸡腿+鸡翅+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳+鸡脖/其他部位,True,C:品牌映射,brand:满巍明,生炸/现炸,False,C:品牌映射,brand:满巍明,椒盐+酸甜,True,C:品牌映射,brand:满巍明,档口/摊位,False,C:品牌映射,brand:满巍明,20-30,A,金水区,正弘中心,口味:4.2 环境:4.2 服务:4.2,299,1,1,19,美味脆鸡胗_脆皮小鸡腿_椒盐架豆王_炸鸡块_飘香脆脆薯_超级鸡叉骨_巨炸甘梅地瓜_生炸鸡翅根_鸡腱腿_生椰拿铁鸡肋条,,
G9rf5eKrUrzBTPvU,大薯鸡排,地方特色,False,A:菜品直接证据,东北,鸡排,False,A:菜品直接证据,鸡排,Unknown,False,D:无证据,,原味,False,A:菜品直接证据,经典,含团购,False,B:团购字段,1,10-15,A,金水区,正弘中心,,1,,1,0,干炸里脊肉_东北老式锅包肉_超大经典鸡排_爆浆鸡排,,
H49UTXJ3MNI8OxoS,炸鸡铺子(大铺店·鸡叉骨),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,档口/摊位,False,C:店名推断,铺子,Unknown,D,金水区,正弘中心,,,1,,0,,,
k6a7ONOSj6sdPtNx,老西郊大鸡腿(科技市场正弘店),Unknown,False,D:无证据,,整鸡/大单品,True,C:店名推断,大鸡;鸡腿,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,10-15,A,金水区,正弘中心,口味:3.5 环境:3.5 服务:3.5,1,,,0,,,
k4GebzorVqjmrDaM,炸鸡叉骨,Unknown,False,D:无证据,,鸡架/锁骨/叉骨,False,C:店名推断,鸡叉骨,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,管城回族区,橡树玫瑰城,,,,,0,,,
k49KscW7DYiXfpb1,延庆观炸鸡(白庙路店),中式,False,C:品牌映射,brand:延庆观,整鸡/大单品,False,C:品牌映射,brand:延庆观,卤炸,False,C:品牌映射,brand:延庆观,原味,False,C:品牌映射,brand:延庆观,档口/摊位,False,C:品牌映射,brand:延庆观,15-20,A,金水区,正弘中心,口味:3.5 环境:3.6 服务:3.5,5,,1,0,脆骨肉,,
l79nsuOD5DkhjLkD,华乐士炸鸡汉堡(颖阳镇店),Unknown,False,D:无证据,,整鸡/大单品+鸡翅+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,全鸡;翅根;鸡块,裹粉炸,False,A:菜品直接证据,脆皮,原味+黑胡椒,True,A:菜品直接证据,香酥;黑胡椒,含团购,False,B:团购字段,1,10-15,A,登封市,登封市,口味:3.4 环境:3.4 服务:3.5,15,,1,0,脆皮全鸡_大薯饼_玉米杯_黑胡椒鸡块_玉米甜心_牛肉风味堡_香酥翅根_皇家小虎蛋挞_风味翅尖_卤香烤全腿,,
l88bE7exk3e7UEi5,多美士炸鸡汉堡(龙湖店),美式/西式,False,C:品牌映射,brand:多美士,鸡翅+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:多美士,裹粉炸,False,C:品牌映射,brand:多美士,香辣+孜然+黑胡椒+酱香,True,C:品牌映射,brand:多美士,外卖型,False,C:品牌映射,brand:多美士,10-15,A,新郑市,升达大学/中原工学院,口味:4.0 环境:4.0 服务:4.0,18,1,,11,香辣大翅根_黑椒鸡块_鲜虾堡_奶茶_孜然鸡柳_奥尔良烤对翅_薯条_至尊脆香鸡_新品特惠韩式炸鸡年糕_汉堡三兄弟,,
H3YkWPzAQWYJrqkd,POTATO BOX CLUB卷卷薯条•炸鸡(瑞光店),美式/西式,True,A:菜品直接证据,美式;泰式,鸡腿+鸡排+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,鸡腿;鸡排;鸡米花,裹粉炸,True,A:菜品直接证据,脆皮;现炸,香辣+甜辣,True,A:菜品直接证据,香辣;芝士,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,15-20,A,二七区,医学院,口味:4.2 环境:4.1 服务:4.2,184,1,1,0,美式鸡腿_新现炸香菜_西装轰炸鸡_奥克兰芝士牛肉堡_华尔道夫香辣鸡排_薯宝_零度可口可乐_薯条全家桶_泰式脆皮山药片_洛杉矶上校鸡块,,
l5WEjanDkdHNfNRU,好香吃炸鸡,Unknown,False,D:无证据,,整鸡/大单品+鸡腿+鸡排+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,大鸡;鸡腿;鸡排;鸡叉骨;鸡柳,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含团购,False,B:团购字段,1,<10,A,二七区,医学院,口味:3.7 环境:3.6 服务:3.7,,,1,0,黄金大鸡腿_雪花鸡柳_黄金鸡叉骨_大脸鸡排,,
k5bpyG0SxW8q3jWo,黄大鲜美国炸鸡(棉纺东路店),Unknown,False,D:无证据,,整鸡/大单品,True,A:菜品直接证据,整鸡;鸡腿;鸡翅;鸡叉骨;鸡米花;鸡皮,Unknown,False,D:无证据,,香辣,False,A:菜品直接证据,辣,含外卖,False,B:外卖字段,1,15-20,A,二七区,医学院,口味:4.0 环境:3.8 服务:3.9,144,1,,0,炸鸡叉骨_黄大鲜美国炸鸡,,
GazsOqYhwvaC58aJ,正新鸡排(升达店),美式/西式,False,C:品牌映射,brand:正新,鸡翅+鸡排,True,C:品牌映射,brand:正新,裹粉炸,False,C:品牌映射,brand:正新,香辣+酸甜,True,C:品牌映射,brand:正新,档口/摊位,False,C:品牌映射,brand:正新,10-15,A,新郑市,升达大学/中原工学院,口味:3.8 环境:3.8 服务:3.8,1592,,,0,火爆鱿鱼_甘梅鸡排_肥牛卷_疯狂烤翅_麻辣锅底_鸡肉串_撒尿牛丸_烤鸭肉_柠檬水_鲜鸭血,,
k92Ar3eNUx3BAdki,布袋馍饼,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,Unknown,D,新郑市,升达大学/中原工学院,口味:3.5 环境:3.5 服务:3.5,2,1,,0,,,
H9arzw53EEbqwBeE,正新鸡排·炸鸡烧烤(龙湖店),美式/西式,False,C:品牌映射,brand:正新,整鸡/大单品+鸡排+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:正新,裹粉炸,False,C:品牌映射,brand:正新,香辣+甜辣,True,C:品牌映射,brand:正新,档口/摊位,False,C:品牌映射,brand:正新,10-15,A,新郑市,升达大学/中原工学院,口味:3.5 环境:3.5 服务:3.5,108,1,1,0,香辣大鸡排_小酥肉_美味薯条_锅巴土豆_脆皮香蕉_劲脆鸡米花_鸡肉圈_香芋地瓜丸_拉丝芝士棒_骨肉相连,,
G2LfciQCOrSgoiKf,侠客炸鸡汉堡(南苑商务中心店),Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含外卖,False,B:外卖字段,1,15-20,A,新郑市,升达大学/中原工学院,,1,1,,0,,,
l2c9Eq3FUiyjtbAt,项师傅炸鸡汉堡(百脑汇店),Unknown,False,D:无证据,,整鸡/大单品,True,A:菜品直接证据,脆皮鸡;鸡腿;鸡排,裹粉炸,False,A:菜品直接证据,脆皮,香辣,True,A:菜品直接证据,麻辣;奥尔良;橙,堂食+外卖+团购,False,B:多字段组合,外卖:1/团购:1,10-15,A,金水区,正弘中心,口味:3.7 环境:3.7 服务:3.8,197,1,1,3,黄金薯条_项师傅鸡肉卷_哆肉堡_芒果慕斯_麻辣鸡肉_墨西哥鸡肉卷_超大排_劲脆鸡腿堡_美味凉皮_秘制烤全腿,,
G2pnoTWkax3onFFp,多美士炸鸡汉堡(金水万达店),美式/西式,False,C:品牌映射,brand:多美士,整鸡/大单品+鸡腿+鸡块/鸡米花/鸡柳,True,C:品牌映射,brand:多美士,裹粉炸,False,C:品牌映射,brand:多美士,原味,False,C:品牌映射,brand:多美士,外卖型,False,C:品牌映射,brand:多美士,10-15,A,金水区,正弘中心,口味:3.5 环境:3.6 服务:3.5,3,1,1,21,蜜桃四季春_汉堡三兄弟_霸王鸡块_比翼双飞_奥尔良烤鸡_新品尝鲜鸡腿柠檬汁_蜜恋山楂_冰爽青柠VC_凤梨百香_果密冰爽柠檬汁,,
k1aKAA9BcyOgo6YK,哆美滋鲜肉炸鸡·汉堡(文博花园店),Unknown,False,D:无证据,,鸡腿+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,脆皮鸡;鸡腿;翅根;鸡排;鸡叉骨;鸡米花,裹粉炸,False,A:菜品直接证据,脆皮,香辣+酸甜,True,A:菜品直接证据,香辣;芝士;奥尔良;菠萝,含外卖,False,B:外卖字段,1,10-15,A,金水区,正弘中心,,1,1,,0,青花椒伴翅_上校鸡块_菠萝派_梅干地瓜_香辣鸡腿堡_至尊七虾堡_红豆派,,
l1y5pHIe3KnCue0U,恒晟食品炸鸡铺子,Unknown,False,D:无证据,,整鸡/大单品+鸡腿+鸡架/锁骨/叉骨+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,大鸡;鸡腿;叉骨;鸡米花,Unknown,False,D:无证据,,蒜香,False,A:菜品直接证据,蒜香,档口/摊位,False,C:店名推断,铺子,10-15,A,中原区,中原万达,口味:3.9 环境:4.0 服务:4.0,26,1,1,0,招牌大鸡腿_青花椒伴翅_招牌小叉骨_龙骨脆_美味鸡柳_无骨鸡块_蒜香酱_美味鸡米花_柚子酱,,
k6TozGW9eQLWm4cc,三养火鸡面芝士炸鸡(华山路店),韩式,False,C:品牌映射,brand:三养,鸡翅,False,C:品牌映射,brand:三养,裹粉炸,False,C:品牌映射,brand:三养,火鸡面,False,C:品牌映射,brand:三养,档口/摊位,False,C:品牌映射,brand:三养,Unknown,D,中原区,中原万达,,,,,0,,,
G7fT6vLCX9GGXPfB,延庆祥炸鸡(绿东村店),Unknown,False,D:无证据,,鸡腿+鸡翅,True,A:菜品直接证据,炸鸡块;鸡腿;鸡翅;牙签肉;鸡米花;鸡皮,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,20-30,A,中原区,中原万达,口味:4.3 环境:4.0 服务:4.0,596,,,0,炸翅根_琵琶腿_棒棒鸡_卤鸡肝_鸡肉条_凤爪_鸡大腿(斤),,
HaOHyXzADmNwSZNN,胡夫炸串(中原万达店),中式,False,C:品牌映射,brand:胡夫,鸡架/锁骨/叉骨,False,C:品牌映射,brand:胡夫,生炸/现炸,False,C:品牌映射,brand:胡夫,香辣+甜辣,True,C:品牌映射,brand:胡夫,档口/摊位,False,C:品牌映射,brand:胡夫,15-20,A,中原区,中原万达,口味:4.1 环境:4.1 服务:4.1,281,1,1,5,劲霸小面筋_贵妃酸辣粉_酵素气泡水黄瓜味_土豆片_芝士热狗棒_苕皮_青椒圈_嫩香牛肉串_福利特价炸串吃到爽_川式小酥肉,,
jbp7QJSbw254GRzt,麦克堡汉堡·炸鸡(华山路店),Unknown,False,D:无证据,,整鸡/大单品+鸡腿,True,A:菜品直接证据,脆皮鸡;鸡腿,裹粉炸,False,A:菜品直接证据,脆皮,原味+香辣+酱香,True,A:菜品直接证据,香酥;香辣;奥尔良,Unknown,False,D:无证据,,15-20,A,中原区,中原万达,口味:3.5 环境:3.5 服务:3.5,16,,,0,薯条_奥尔良鸡腿堡_香辣鸡腿堡_骨肉相连_香酥牛肉_藤椒鸡腿堡_至珍七虾堡_脆皮鸡腿_碳酸饮品_果汁饮品,,
l50qiqdeNMBDFG8W,青拾芥清真汉堡炸鸡店,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,D,中牟县,中牟县,口味:3.5 环境:3.5 服务:3.5,1,,,0,,,
G9XdAgx1RG4MQpD3,萍聚串串小火锅,Unknown,False,D:无证据,,鸡排+鸡块/鸡米花/鸡柳,True,A:菜品直接证据,鸡排;鸡块,Unknown,False,D:无证据,,Unknown,False,D:无证据,,含团购,False,B:团购字段,1,20-30,A,二七区,中原区CCD,口味:3.6 环境:3.6 服务:3.6,5,,1,0,金丝鸡柳_拉花肠_月牙鸡块_安井虾滑_星星鸡块_鱼豆腐串_大脸鸡排,,
l13eQdyHy7dzIyvZ,大钱蒜香炸鸡,Unknown,False,D:无证据,,Unknown,False,D:无证据,,Unknown,False,D:无证据,,蒜香,False,C:店名推断,蒜香,Unknown,False,D:无证据,,Unknown,D,中原区,中原区,,,,,0,,,
k7QQB9qdg29rNfuh,爱尚惠美炸鸡(大孟店),中式,False,C:品牌映射,brand:爱尚惠美,整鸡/大单品+鸡排+鸡架/锁骨/叉骨,True,C:品牌映射,brand:爱尚惠美,裹粉炸,False,C:品牌映射,brand:爱尚惠美,原味,False,C:品牌映射,brand:爱尚惠美,档口/摊位,False,C:品牌映射,brand:爱尚惠美,<10,A,中牟县,中牟县,,,1,1,0,精品鸡叉骨_香酥脆皮炸鸡_香脆年糕_宝粒佳大鸡排_美味鸡肉汉堡_香酥茶油鸡,,
